농가명,조사일자,개체번호,줄기번호,초장,생장길이,엽수,엽장,엽폭,줄기굵기,화방높이,화방번호,화방별총개수,화방별꽃수,화방별꽃봉오리수,화방별개화수,화방별착과수,화방별적과수,화방별수확수,비고
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,6,5,0,0,0,0,4,1,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,7,6,0,0,0,0,6,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,8,5,0,0,0,2,3,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,9,4,0,0,0,2,2,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,10,5,0,0,0,3,2,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,11,8,2,2,0,3,3,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,12,5,3,1,2,1,1,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,13,5,5,5,0,0,0,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,14,5,5,5,0,0,0,0,
정병두,2025-02-05,2,1,472.8,13.9,9,45.6,39,8.89,32,15,3,3,3,0,0,0,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,1,3,0,0,0,0,1,2,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,2,10,0,0,0,0,10,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,3,8,0,0,0,0,7,1,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,4,13,0,0,0,0,11,2,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,5,10,0,0,0,0,8,2,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,6,5,0,0,0,0,4,1,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,7,6,0,0,0,1,3,2,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,8,6,0,0,0,3,3,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,9,6,0,0,0,3,3,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,10,5,0,0,0,3,2,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,11,7,2,2,0,4,1,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,12,6,1,0,1,3,2,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,13,5,5,5,0,0,0,0,
정병두,2025-02-05,3,1,457.3,13.3,12,39.8,34.7,9.4,28.1,14,5,5,5,0,0,0,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,1,3,0,0,0,0,2,1,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,2,4,0,0,0,0,4,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,3,6,0,0,0,0,4,2,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,4,2,0,0,0,0,0,2,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,5,9,0,0,0,1,6,2,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,6,7,0,0,0,0,7,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,7,5,0,0,0,2,3,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,8,5,0,0,0,3,2,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,9,7,0,0,0,2,5,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,10,7,0,0,0,4,3,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,11,8,5,3,2,0,3,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,12,6,5,4,1,1,0,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,13,6,6,6,0,0,0,0,
정병두,2025-02-05,4,1,506.1,16.6,12,38,38.7,12.71,28.5,14,5,5,5,0,0,0,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,1,7,0,0,0,0,5,2,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,2,6,0,0,0,0,6,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,3,3,0,0,0,0,2,1,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,4,2,0,0,0,0,0,2,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,5,7,0,0,0,0,5,2,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,6,7,0,0,0,0,6,1,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,7,5,0,0,0,1,2,2,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,8,7,0,0,0,3,4,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,9,6,0,0,0,3,3,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,10,6,0,0,0,2,4,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,11,5,0,0,0,3,2,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,12,5,3,2,1,1,1,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,13,5,5,4,1,0,0,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,14,5,5,5,0,0,0,0,
정병두,2025-02-05,5,1,492.9,14.8,11,38.9,34.1,8.07,13,15,5,5,5,0,0,0,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,1,4,0,0,0,0,0,4,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,2,5,0,0,0,0,3,2,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,3,4,0,0,0,0,2,2,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,4,10,0,0,0,0,8,2,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,5,8,0,0,0,0,6,2,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,6,5,0,0,0,0,3,2,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,7,5,0,0,0,1,3,1,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,8,7,0,0,0,3,4,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,9,7,0,0,0,3,4,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,10,6,0,0,0,3,3,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,11,7,0,0,0,1,6,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,12,5,0,0,0,3,2,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,13,5,3,1,2,0,2,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,14,6,6,6,0,0,0,0,
정병두,2025-02-05,6,1,632.2,19,12,38.3,37.5,10.48,31.1,15,4,4,4,0,0,0,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,1,7,0,0,0,0,4,3,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,2,8,0,0,0,0,3,5,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,3,5,0,0,0,0,3,2,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,4,8,0,0,0,0,5,3,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,5,8,0,0,0,0,5,3,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,6,9,0,0,0,0,7,2,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,7,6,0,0,0,1,3,2,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,8,5,0,0,0,2,3,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,9,5,0,0,0,3,2,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,10,6,0,0,0,3,3,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,11,6,0,0,0,1,5,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,12,4,0,0,0,2,2,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,13,3,0,0,0,2,1,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,14,7,7,7,0,0,0,0,
정병두,2025-02-12,1,1,530.5,17,15,42,36,12.59,27.2,15,6,6,6,0,0,0,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,1,6,0,0,0,0,3,3,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,2,4,0,0,0,0,3,1,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,3,5,0,0,0,0,2,3,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,4,15,0,0,0,0,12,3,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,5,7,0,0,0,0,3,4,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,6,5,0,0,0,0,4,1,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,7,6,0,0,0,0,6,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,8,5,0,0,0,2,3,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,9,4,0,0,0,2,2,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,10,5,0,0,0,3,2,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,11,8,0,0,0,3,5,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,12,5,0,0,0,3,2,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,13,5,5,2,3,0,0,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,14,5,5,5,0,0,0,0,
정병두,2025-02-12,2,1,492.4,19.6,12,36.5,33.2,10.82,27.2,15,3,3,3,0,0,0,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,1,3,0,0,0,0,1,2,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,2,10,0,0,0,0,10,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,3,8,0,0,0,0,7,1,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,4,13,0,0,0,0,11,2,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,5,10,0,0,0,0,8,2,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,6,5,0,0,0,0,4,1,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,7,6,0,0,0,0,3,3,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,8,6,0,0,0,3,3,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,9,6,0,0,0,3,3,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,10,5,0,0,0,3,2,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,11,7,0,0,0,4,3,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,12,6,0,0,0,3,3,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,13,5,5,3,2,0,0,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,14,5,5,5,0,0,0,0,
정병두,2025-02-12,3,1,477.8,20.5,14,34.9,27.7,8.75,20.7,15,5,5,5,0,0,0,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,1,3,0,0,0,0,2,1,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,2,4,0,0,0,0,4,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,3,6,0,0,0,0,4,2,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,4,2,0,0,0,0,0,2,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,5,9,0,0,0,1,6,2,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,6,7,0,0,0,0,7,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,7,5,0,0,0,2,3,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,8,5,0,0,0,3,2,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,9,7,0,0,0,2,5,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,10,7,0,0,0,4,3,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,11,8,3,3,0,2,3,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,12,6,3,3,0,2,1,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,13,6,5,5,0,0,1,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,14,6,6,6,0,0,0,0,
정병두,2025-02-12,4,1,524.8,18.7,11,37,30.2,11.61,46.7,15,5,5,5,0,0,0,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,1,7,0,0,0,0,5,2,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,2,6,0,0,0,0,6,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,3,3,0,0,0,0,2,1,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,4,2,0,0,0,0,0,2,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,5,7,0,0,0,0,5,2,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,6,7,0,0,0,0,6,1,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,7,5,0,0,0,1,2,2,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,8,7,0,0,0,2,4,1,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,9,6,0,0,0,3,3,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,10,6,0,0,0,2,4,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,11,5,0,0,0,3,2,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,12,5,2,2,0,2,1,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,13,5,1,0,1,2,2,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,14,6,6,6,0,0,0,0,
정병두,2025-02-12,5,1,508.1,15.2,13,39.5,37,9.2,27.6,15,5,5,5,0,0,0,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,1,4,0,0,0,0,0,4,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,2,5,0,0,0,0,3,2,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,3,4,0,0,0,0,2,2,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,4,10,0,0,0,0,8,2,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,5,8,0,0,0,0,6,2,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,6,5,0,0,0,0,3,2,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,7,5,0,0,0,0,3,2,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,8,7,0,0,0,2,4,1,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,9,7,0,0,0,3,4,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,10,6,0,0,0,3,3,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,11,7,0,0,0,1,6,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,12,5,0,0,0,3,2,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,13,5,0,0,0,3,2,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,14,6,5,4,1,0,1,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,15,5,5,5,0,0,0,0,
정병두,2025-02-12,6,1,649.8,17.6,13,39.2,40,9.14,17,16,5,5,5,0,0,0,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,1,7,0,0,0,0,4,3,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,2,8,0,0,0,0,3,5,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,3,5,0,0,0,0,3,2,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,4,8,0,0,0,0,5,3,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,5,8,0,0,0,0,5,3,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,6,9,0,0,0,0,7,2,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,7,6,0,0,0,0,3,3,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,8,5,0,0,0,1,3,1,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,9,5,0,0,0,3,2,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,10,6,0,0,0,3,3,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,11,6,0,0,0,1,5,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,12,4,0,0,0,2,2,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,13,3,0,0,0,2,1,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,14,7,7,4,3,0,0,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,15,6,6,6,0,0,0,0,
정병두,2025-02-19,1,1,546.5,16,17,42.7,34.1,11.86,19.6,16,5,5,5,0,0,0,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,1,6,0,0,0,0,3,3,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,2,4,0,0,0,0,3,1,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,3,5,0,0,0,0,2,3,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,4,15,0,0,0,0,12,3,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,5,7,0,0,0,0,3,4,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,6,5,0,0,0,0,4,1,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,7,6,0,0,0,0,6,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,8,5,0,0,0,2,3,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,9,4,0,0,0,2,2,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,10,5,0,0,0,3,2,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,11,8,0,0,0,3,5,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,12,5,0,0,0,3,2,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,13,5,1,0,1,3,1,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,14,5,4,3,1,0,1,0,
정병두,2025-02-19,2,1,510.4,18,13,37.4,32.2,9.01,12.6,15,3,3,3,0,0,0,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,1,3,0,0,0,0,1,2,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,2,10,0,0,0,0,10,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,3,8,0,0,0,0,7,1,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,4,13,0,0,0,0,11,2,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,5,10,0,0,0,0,8,2,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,6,5,0,0,0,0,4,1,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,7,6,0,0,0,0,3,3,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,8,6,0,0,0,3,3,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,9,6,0,0,0,3,3,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,10,5,0,0,0,3,2,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,11,7,0,0,0,4,3,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,12,6,0,0,0,3,3,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,13,5,2,0,2,3,0,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,14,5,5,5,0,0,0,0,
정병두,2025-02-19,3,1,492.8,15,12,34.9,28.2,9.21,35.2,15,5,5,5,0,0,0,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,1,3,0,0,0,0,2,1,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,2,4,0,0,0,0,4,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,3,6,0,0,0,0,4,2,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,4,2,0,0,0,0,0,2,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,5,9,0,0,0,1,6,2,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,6,7,0,0,0,0,7,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,7,5,0,0,0,2,3,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,8,5,0,0,0,3,2,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,9,7,0,0,0,2,5,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,10,7,0,0,0,4,3,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,11,8,0,0,0,3,5,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,12,6,3,3,0,2,1,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,13,6,4,2,2,1,1,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,14,6,5,5,0,0,1,0,
정병두,2025-02-19,4,1,542.5,17.7,12,40.4,39.5,9.35,32.9,15,6,6,6,0,0,0,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,1,7,0,0,0,0,5,2,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,2,6,0,0,0,0,6,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,3,3,0,0,0,0,2,1,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,4,2,0,0,0,0,0,2,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,5,7,0,0,0,0,5,2,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,6,7,0,0,0,0,6,1,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,7,5,0,0,0,1,2,2,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,8,7,0,0,0,1,4,2,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,9,6,0,0,0,3,3,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,10,6,0,0,0,2,4,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,11,5,0,0,0,3,2,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,12,5,1,1,0,3,1,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,13,5,0,0,0,3,2,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,14,6,3,2,1,0,3,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,15,5,5,5,0,0,0,0,
정병두,2025-02-19,5,1,526.7,18.6,15,37.6,32,10.63,21.4,16,5,5,5,0,0,0,0,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,1,4,0,0,0,0,0,4,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,2,5,0,0,0,0,3,2,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,3,4,0,0,0,0,2,2,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,4,10,0,0,0,0,8,2,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,5,8,0,0,0,0,6,2,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,6,5,0,0,0,0,3,2,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,7,5,0,0,0,0,3,2,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,8,7,0,0,0,1,4,2,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,9,7,0,0,0,3,4,0,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,10,6,0,0,0,3,3,0,
정병두,2025-02-19,6,1,667.2,17.4,13,39.4,41.1,9.82,33.6,11,7,0,0,0,1,6,0,
