농가명,측정시간,온도_외부,풍향_외부,풍속_외부,일사량_외부,누적일사량_외부,강우감지,온도_내부,상대습도_내부,잔존CO2,토양온도,비고
정병두,2024.11.19 1:00,-0.2,180,0,0,1176,0,14.9,83.4,542,0,
정병두,2024.11.19 2:00,-1.9,180,0,0,1176,0,15.2,80.7,531,0,
정병두,2024.11.19 3:00,-2.2,180,0,0,1176,0,14.6,81.7,551,0,
정병두,2024.11.19 4:00,-2.3,180,0,0,1176,0,15,83.7,559,0,
정병두,2024.11.19 5:00,-2.4,180,0,0,1176,0,14.9,83.5,555,0,
정병두,2024.11.19 6:00,-2.4,180,0,0,1176,0,14.9,85.2,557,0,
정병두,2024.11.19 7:00,-1.2,180,0,0,1176,0,15.6,85,554,0,
정병두,2024.11.19 8:00,-0.6,180,0,81,10,0,15.5,86.7,563,0,
정병두,2024.11.19 9:00,2.1,180,0,267,73,0,16.2,86.1,538,0,
정병두,2024.11.19 10:00,5,180,0,403,194,0,18.9,74.9,513,0,
정병두,2024.11.19 11:00,7.6,0,0.9,334,320,0,20.5,76.9,488,0,
정병두,2024.11.19 12:00,9.6,0,1.1,348,466,0,22.3,74.6,509,0,
정병두,2024.11.19 13:00,10.2,0,0.7,245,568,0,22.9,87.1,497,0,
정병두,2024.11.19 14:00,10.8,0,0.9,242,675,0,23.5,83.3,363,0,
정병두,2024.11.19 15:00,11.3,0,0,184,743,0,21.6,85.2,498,0,
정병두,2024.11.19 16:00,11.2,0,0.8,65,787,0,19.4,87.9,518,0,
정병두,2024.11.19 17:00,10.7,0,0,22,804,0,17.7,89.5,447,0,
정병두,2024.11.19 18:00,8.8,0,0,0,805,0,14.1,83.1,440,0,
정병두,2024.11.19 19:00,7.5,0,0,0,805,0,14.7,84.2,439,0,
정병두,2024.11.19 20:00,6.9,0,0,0,805,0,14.6,87.7,447,0,
정병두,2024.11.19 21:00,7,0,0,0,805,0,14.9,86.3,451,0,
정병두,2024.11.19 22:00,6.5,0,0,0,805,0,14.4,86.6,471,0,
정병두,2024.11.19 23:00,4.6,0,0,0,805,0,14.7,87.3,486,0,
정병두,2024.11.20 0:00,4.1,0,0,0,805,0,14.5,87.2,497,0,
정병두,2024.11.20 1:00,3.1,0,0,0,805,0,14.6,86.7,506,0,
정병두,2024.11.20 2:00,2.3,0,0,0,805,0,14.8,87.6,511,0,
정병두,2024.11.20 3:00,2,0,0,0,805,0,14.9,87,525,0,
정병두,2024.11.20 4:00,1.6,0,0,0,805,0,14.2,88.5,536,0,
정병두,2024.11.20 5:00,2.3,0,0,0,805,0,14.6,88.6,539,0,
정병두,2024.11.20 6:00,0.6,0,0,0,805,0,15.4,89.4,547,0,
정병두,2024.11.20 7:00,0.5,0,0,0,805,0,14.7,90.6,552,0,
정병두,2024.11.20 8:00,1.5,0,0,73,9,0,15.7,92.7,546,0,
정병두,2024.11.20 9:00,6.4,0,0,260,66,0,17.2,94.9,631,0,
정병두,2024.11.20 10:00,7.5,0,0,377,181,0,18.9,82,456,0,
정병두,2024.11.20 11:00,9,0,0,473,333,0,21.1,72.3,508,0,
정병두,2024.11.20 12:00,11.6,0,0,485,507,0,23,64.9,425,0,
정병두,2024.11.20 13:00,13.1,180,2.2,400,665,0,24,68.6,398,0,
정병두,2024.11.20 14:00,12.7,180,1.8,295,795,0,23.3,79.5,382,0,
정병두,2024.11.20 15:00,12.5,180,1.6,195,884,0,22,81.8,538,0,
정병두,2024.11.20 16:00,12.1,180,1.8,96,939,0,19.9,87.5,437,0,
정병두,2024.11.20 17:00,11.4,180,1.1,18,964,0,17.4,87.9,463,0,
정병두,2024.11.20 18:00,9.8,180,0,0,965,0,15,86,451,0,
정병두,2024.11.20 19:00,9.7,180,0,0,965,0,15.4,87,463,0,
정병두,2024.11.20 20:00,9,180,0,0,965,0,15.3,89.4,466,0,
정병두,2024.11.20 21:00,9.4,180,0,0,965,0,14.8,89.4,469,0,
정병두,2024.11.20 22:00,9,180,0,0,965,0,14.5,89.8,474,0,
정병두,2024.11.20 23:00,8.3,180,0,0,965,0,15.2,90.3,477,0,
정병두,2024.11.21 0:00,8.5,180,0,0,965,0,15,91.7,479,0,
정병두,2024.11.21 1:00,8.9,180,0,0,965,0,14.7,93,476,0,
정병두,2024.11.21 2:00,8.6,180,0,0,965,0,15.6,92.7,461,0,
정병두,2024.11.21 3:00,7.4,180,0,0,965,0,14.7,93.9,455,0,
정병두,2024.11.21 4:00,6.7,180,0,0,965,0,14.2,91,458,0,
정병두,2024.11.21 5:00,4.9,180,0,0,965,0,14.3,90.8,465,0,
정병두,2024.11.21 6:00,4.5,180,0,0,965,0,14.6,89.2,483,0,
정병두,2024.11.21 7:00,5.7,180,0,0,965,0,14.9,89.8,490,0,
정병두,2024.11.21 8:00,6.4,180,0,54,8,0,15.6,91.5,489,0,
정병두,2024.11.21 9:00,9.5,180,0,256,59,0,17.9,89,559,0,
정병두,2024.11.21 10:00,11,180,0,370,123,0,19.1,83.8,525,0,
정병두,2024.11.21 11:00,13.2,0,0,448,259,0,20.6,72.9,388,0,
정병두,2024.11.21 12:00,14.4,0,1.8,480,397,0,22.5,66.9,423,0,
정병두,2024.11.21 13:00,14.9,0,1.2,439,566,0,23.8,67.2,420,0,
정병두,2024.11.21 14:00,13.9,0,1.2,113,661,0,21.3,83.8,449,0,
정병두,2024.11.21 15:00,14.8,0,2.4,139,748,0,19.9,69.2,424,0,
정병두,2024.11.21 16:00,14.4,0,2.2,130,813,0,18.4,75.7,390,0,
정병두,2024.11.21 17:00,12.8,0,1.1,20,836,0,16.7,83.6,453,0,
정병두,2024.11.21 18:00,9.6,0,0,2,837,0,14,88,450,0,
정병두,2024.11.21 19:00,10.5,0,0,0,837,0,13.5,86.9,448,0,
정병두,2024.11.21 20:00,10.1,0,0.2,0,837,0,14.7,87.2,467,0,
정병두,2024.11.21 21:00,9.5,0,0,2,838,0,14.3,90.4,466,0,
정병두,2024.11.21 22:00,9.5,0,0.1,0,838,0,14.7,88.8,474,0,
정병두,2024.11.21 23:00,7.8,0,0,2,839,0,14.4,88.3,484,0,
정병두,2024.11.22 0:00,8.5,0,0,2,839,0,15.4,85,500,0,
정병두,2024.11.22 1:00,7.6,0,0,0,840,0,15.3,90.2,498,0,
정병두,2024.11.22 2:00,6.9,0,0,0,840,0,14.3,90.5,494,0,
정병두,2024.11.22 3:00,6,0,0,0,840,0,15.3,88.6,501,0,
정병두,2024.11.22 4:00,9,0,1,0,840,0,14.1,90.4,500,0,
정병두,2024.11.22 5:00,6.1,0,0,0,840,0,14.9,88.1,508,0,
정병두,2024.11.22 6:00,4.9,0,0,0,840,0,14.3,88.4,507,0,
정병두,2024.11.22 7:00,5.2,0,0,0,840,0,15.3,87.6,520,0,
정병두,2024.11.22 8:00,4.3,0,0,64,7,0,16.2,89.8,529,0,
정병두,2024.11.22 9:00,7.5,0,0,237,59,0,17.4,88,540,0,
정병두,2024.11.22 10:00,9.5,180,1.7,380,174,0,18.5,77.5,454,0,
정병두,2024.11.22 11:00,9.8,180,1.5,479,330,0,20.9,76.9,369,0,
정병두,2024.11.22 12:00,10.3,180,1.5,504,507,0,23.2,74.8,382,0,
정병두,2024.11.22 13:00,11.9,0,0,488,687,0,24.7,68.1,463,0,
정병두,2024.11.22 14:00,12.6,0,1,397,849,0,24.7,69.9,404,0,
정병두,2024.11.22 15:00,12.7,0,1.5,263,971,0,25.5,83.5,421,0,
정병두,2024.11.22 16:00,12.7,0,1.5,108,1039,0,21.7,77.3,533,0,
정병두,2024.11.22 17:00,10.5,0,1.6,17,1056,0,14,70.2,418,0,
정병두,2024.11.22 18:00,8.2,0,1.5,0,1058,0,13.9,81.8,445,0,
정병두,2024.11.22 19:00,6.9,0,0,0,1058,0,15,83.9,457,0,
정병두,2024.11.22 20:00,6.4,180,1.1,0,1058,0,14.6,85.1,452,0,
정병두,2024.11.22 21:00,5.9,180,1.1,0,1058,0,14.9,84.7,464,0,
정병두,2024.11.22 22:00,4.5,180,0,2,1058,0,14.9,82.8,482,0,
정병두,2024.11.22 23:00,2.5,180,0,2,1059,0,14.7,81.7,492,0,
정병두,2024.11.23 0:00,2.2,180,0,0,1059,0,15.1,83.4,499,0,
정병두,2024.11.23 1:00,1.2,180,0,2,1060,0,15.2,84.2,505,0,
정병두,2024.11.23 2:00,0.1,180,0,0,1060,0,15,84.4,511,0,
정병두,2024.11.23 3:00,-0.2,180,0,0,1060,0,14.9,85.8,526,0,
정병두,2024.11.23 4:00,-0.6,180,0,0,1060,0,15.1,86.7,531,0,
정병두,2024.11.23 5:00,0.3,180,0,0,1060,0,14.9,87.9,531,0,
정병두,2024.11.23 6:00,-0.2,180,0,2,1060,0,15,89.1,534,0,
정병두,2024.11.23 7:00,0,180,0,0,1060,0,15.4,89.3,518,0,
정병두,2024.11.23 8:00,-0.5,180,0,29,4,0,15.8,88.8,529,0,
정병두,2024.11.23 9:00,0.1,180,0,55,21,0,16.5,89.5,552,0,
정병두,2024.11.23 10:00,4.2,180,0,212,107,0,18.6,83.9,543,0,
정병두,2024.11.23 11:00,6.6,0,0,454,253,0,20.5,76.6,499,0,
정병두,2024.11.23 12:00,9,0,0.3,464,428,0,22.6,69.8,468,0,
정병두,2024.11.23 13:00,10.7,0,0.2,532,594,0,24.2,71.3,461,0,
정병두,2024.11.23 14:00,12.2,0,0.9,399,755,0,25.2,69.9,518,0,
정병두,2024.11.23 15:00,13,0,0,277,877,0,25.2,78.4,440,0,
정병두,2024.11.23 16:00,12.4,0,1.1,105,946,0,22.2,82.5,519,0,
정병두,2024.11.23 17:00,10.9,0,0.6,17,964,0,14.2,66.2,394,0,
정병두,2024.11.23 18:00,7.8,0,0,0,966,0,13.7,80.7,469,0,
정병두,2024.11.23 19:00,5.1,0,0,0,966,0,14.5,81.5,482,0,
정병두,2024.11.23 20:00,6.2,0,0,0,966,0,14.4,83.6,490,0,
정병두,2024.11.23 21:00,4.7,0,0,0,966,0,14.2,82.8,501,0,
정병두,2024.11.23 22:00,3,0,0,0,966,0,14.7,82.6,514,0,
정병두,2024.11.23 23:00,2.5,0,0,0,966,0,15,81.3,531,0,
정병두,2024.11.24 0:00,1.5,0,0,0,966,0,15.1,82.8,544,0,
정병두,2024.11.24 1:00,1,0,0,0,966,0,15.1,84.4,544,0,
정병두,2024.11.24 2:00,1.9,0,0,0,966,0,15.1,86.9,548,0,
정병두,2024.11.24 3:00,1.1,0,0,0,966,0,15.1,88.4,552,0,
정병두,2024.11.24 4:00,1.3,0,0,0,966,0,15,88.8,549,0,
정병두,2024.11.24 5:00,0.6,0,0,0,966,0,14.8,90.1,550,0,
정병두,2024.11.24 6:00,1.5,0,0.6,0,966,0,15.1,90.7,546,0,
정병두,2024.11.24 7:00,1.2,0,0,0,966,0,14.3,91.8,541,0,
정병두,2024.11.24 8:00,0.4,0,0,61,5,0,15.7,90.2,544,0,
정병두,2024.11.24 9:00,3.8,0,0,222,56,0,16.5,87.5,556,0,
정병두,2024.11.24 10:00,6.2,0,0,262,151,0,18.5,82.4,492,0,
정병두,2024.11.24 11:00,9.2,0,0,443,278,0,20.8,75.4,513,0,
정병두,2024.11.24 12:00,11.7,0,0,491,449,0,22.7,68.1,462,0,
정병두,2024.11.24 13:00,13.8,0,0,466,624,0,24.6,62.2,510,0,
정병두,2024.11.24 14:00,14.1,0,0,384,779,0,25.8,68.3,501,0,
정병두,2024.11.24 15:00,15,0,0,268,897,0,23.7,70.6,448,0,
정병두,2024.11.24 16:00,14.5,0,0,102,964,0,23,84.8,546,0,
정병두,2024.11.24 17:00,12.6,0,0,17,981,0,16.7,75.7,441,0,
정병두,2024.11.24 18:00,10,0,0,0,982,0,14.7,82.9,463,0,
정병두,2024.11.24 19:00,8.2,0,0,0,982,0,14.2,84.1,472,0,
정병두,2024.11.24 20:00,7.4,0,0,0,982,0,14.7,85.7,484,0,
정병두,2024.11.24 21:00,5.9,0,0,0,982,0,14.5,86.1,490,0,
정병두,2024.11.24 22:00,5.6,0,0,0,982,0,14.7,84.3,502,0,
정병두,2024.11.24 23:00,4.8,0,0,0,982,0,14.6,82.5,510,0,
정병두,2024.11.25 0:00,3.9,0,0,0,982,0,14.7,86.2,519,0,
정병두,2024.11.25 1:00,4.8,0,0,0,982,0,14.8,87.1,526,0,
정병두,2024.11.25 2:00,5,0,0,0,982,0,15.2,87.7,533,0,
정병두,2024.11.25 3:00,3.7,0,0,0,982,0,15.1,88.4,529,0,
정병두,2024.11.25 4:00,1.9,0,0,0,982,0,15.1,90.4,534,0,
정병두,2024.11.25 5:00,2.7,180,0,0,982,0,15.2,89.6,537,0,
정병두,2024.11.25 6:00,3.6,180,0,0,982,0,14.7,90.8,545,0,
정병두,2024.11.25 7:00,3.5,180,0,0,982,0,15.5,91,541,0,
정병두,2024.11.25 8:00,4.9,180,0,61,6,0,16.1,90.1,529,0,
정병두,2024.11.25 9:00,5.7,180,0,230,57,0,17.3,88.3,548,0,
정병두,2024.11.25 10:00,10.2,180,0,365,166,0,19,80.6,467,0,
정병두,2024.11.25 11:00,14.3,180,0,464,316,0,21.4,75.7,440,0,
정병두,2024.11.25 12:00,16.5,0,0,489,485,0,23.6,72.6,409,0,
정병두,2024.11.25 13:00,17.6,180,0,358,628,0,23.3,64.3,423,0,
정병두,2024.11.25 14:00,17.8,180,0,394,759,0,23.8,69,437,0,
정병두,2024.11.25 15:00,17.9,0,0,169,848,0,24.8,88.9,516,0,
정병두,2024.11.25 16:00,17.5,0,0,105,903,0,21.2,83.8,489,0,
정병두,2024.11.25 17:00,16.3,0,0,23,924,0,18.2,83,416,0,
정병두,2024.11.25 18:00,15.1,0,0,0,925,0,15.5,84.5,389,0,
정병두,2024.11.25 19:00,14.8,180,1.6,0,925,0,15.6,89.7,376,0,
정병두,2024.11.25 20:00,14.4,0,1.5,0,925,0,15.2,88.1,372,0,
정병두,2024.11.25 21:00,13.7,180,0.7,0,926,0,14.6,87.7,368,0,
정병두,2024.11.25 22:00,14.4,0,1.5,0,926,0,15,90.8,369,0,
정병두,2024.11.25 23:00,13.1,0,0.5,0,926,1,14.8,90.1,366,0,
정병두,2024.11.26 0:00,11.4,180,0.2,0,926,1,14.9,88.5,370,0,
정병두,2024.11.26 1:00,10,180,0,0,926,1,14.8,89.7,382,0,
정병두,2024.11.26 2:00,9.9,0,0,0,926,0,15.7,91.2,382,0,
정병두,2024.11.26 3:00,10.9,0,3.7,0,926,1,15.2,91.9,363,0,
정병두,2024.11.26 4:00,10,180,0.7,0,926,1,15,91.3,356,0,
정병두,2024.11.26 5:00,9.5,180,0,0,926,1,15.7,92.5,350,0,
정병두,2024.11.26 6:00,9.9,0,3.1,0,926,1,15.8,94.8,358,0,
정병두,2024.11.26 7:00,10,0,2.2,0,926,1,15.6,94.5,362,0,
정병두,2024.11.26 8:00,9.9,0,1.5,0,0,1,15.8,94.7,386,0,
정병두,2024.11.26 9:00,9.3,0,2.7,64,12,0,16.3,91.8,455,0,
정병두,2024.11.26 10:00,9.9,0,5.1,99,40,1,16.7,90.3,473,0,
정병두,2024.11.26 11:00,11.2,0,7.1,478,140,0,19.4,80,391,0,
정병두,2024.11.26 12:00,10.7,0,6.8,609,291,0,21.3,72.8,396,0,
정병두,2024.11.26 13:00,9.3,0,4.6,184,442,0,19.7,80.6,403,0,
정병두,2024.11.26 14:00,10.1,0,3,441,538,0,22.4,80.5,388,0,
정병두,2024.11.26 15:00,8.8,0,3.8,295,607,0,19.6,83,405,0,
정병두,2024.11.26 16:00,7.5,0,4,60,649,0,16.7,86.9,408,0,
정병두,2024.11.26 17:00,6.8,0,3.6,20,665,0,14,86.9,369,0,
정병두,2024.11.26 18:00,6.7,0,3.1,0,666,0,13.4,86.8,380,0,
정병두,2024.11.26 19:00,6.5,0,1.5,0,667,0,13.7,87,389,0,
정병두,2024.11.26 20:00,6.3,0,0.8,0,667,0,14.7,89.4,392,0,
정병두,2024.11.26 21:00,6.5,0,2,0,667,0,14.1,90.9,380,0,
정병두,2024.11.26 22:00,6.1,0,1.5,0,667,0,14.8,89.2,389,0,
정병두,2024.11.26 23:00,5.7,0,1.6,0,667,0,14.2,89,400,0,
정병두,2024.11.27 0:00,6.5,0,2.4,0,667,1,14.4,89.1,400,0,
정병두,2024.11.27 1:00,5.4,0,5.4,0,667,1,14.4,90.5,399,0,
정병두,2024.11.27 2:00,4.6,0,3.2,0,667,0,14.6,89.1,376,0,
정병두,2024.11.27 3:00,4.7,0,1.8,0,667,1,14.1,92.7,373,0,
정병두,2024.11.27 4:00,3.2,0,2.3,0,668,1,14.7,90.3,364,0,
정병두,2024.11.27 5:00,2.9,0,1.6,0,668,0,14.8,88.4,369,0,
정병두,2024.11.27 6:00,5.8,0,5,0,668,0,14.2,90.9,359,0,
정병두,2024.11.27 7:00,4.5,0,3.1,0,668,1,14.7,90.5,340,0,
정병두,2024.11.27 8:00,2,0,3.1,8,0,1,15.5,89.3,337,0,
정병두,2024.11.27 9:00,2.7,0,1.7,11,6,0,14.9,89.9,497,0,
정병두,2024.11.27 10:00,5.3,0,2.9,84,24,0,14.6,88.8,461,0,
정병두,2024.11.27 11:00,5.4,0,5.8,73,56,0,14.7,86.3,374,0,
정병두,2024.11.27 12:00,5.7,0,3.1,191,97,0,15.2,87.5,461,0,
정병두,2024.11.27 13:00,5,0,8.3,77,173,1,17.6,85.6,524,0,
정병두,2024.11.27 14:00,2.3,0,3.4,42,256,1,16,84.7,375,0,
정병두,2024.11.27 15:00,3.1,0,3.1,112,308,1,14.8,87.4,419,0,
정병두,2024.11.27 16:00,2.3,0,2.6,9,347,1,13.7,88,427,0,
정병두,2024.11.27 17:00,4.2,0,2.8,17,361,0,13.6,87.3,391,0,
정병두,2024.11.27 18:00,3.8,0,2.3,0,362,0,12.8,87,376,0,
정병두,2024.11.27 19:00,3,0,1.5,0,363,0,13,84.6,376,0,
정병두,2024.11.27 20:00,2.6,0,6.5,0,363,1,13.9,88.8,377,0,
정병두,2024.11.27 21:00,3.4,0,3.2,0,363,1,14,88.5,370,0,
정병두,2024.11.27 22:00,3.6,0,3.6,0,363,0,13.9,88.7,374,0,
정병두,2024.11.27 23:00,2.5,0,2.8,0,363,1,13.8,89.9,371,0,
정병두,2024.11.28 0:00,1.4,0,0.4,0,363,1,14.6,88.7,376,0,
정병두,2024.11.28 1:00,1.8,0,1.5,0,363,0,14,89.3,379,0,
정병두,2024.11.28 2:00,4,0,1.4,0,363,0,14.5,88.6,386,0,
정병두,2024.11.28 3:00,4.6,0,1.6,0,364,0,14.7,88.4,380,0,
정병두,2024.11.28 4:00,4.7,0,3,0,364,0,14.2,91.3,378,0,
정병두,2024.11.28 5:00,5.1,0,1.6,0,364,0,14.7,89.4,371,0,
정병두,2024.11.28 6:00,5.1,0,1.9,0,364,1,14.4,90.6,359,0,
정병두,2024.11.28 7:00,4.9,0,1.4,0,364,0,14.7,89.9,353,0,
정병두,2024.11.28 8:00,6.4,0,2.5,45,4,0,15.8,88.6,359,0,
정병두,2024.11.28 9:00,7.8,0,4.3,68,38,0,16.8,89.2,437,0,
정병두,2024.11.28 10:00,7.5,0,4.3,140,107,0,16.9,86.5,467,0,
정병두,2024.11.28 11:00,8.3,0,6.3,88,216,1,17.4,75.9,424,0,
정병두,2024.11.28 12:00,7.1,0,3.4,119,251,1,15.7,85.9,439,0,
정병두,2024.11.28 13:00,7.5,0,5.1,115,362,1,17.8,85.7,444,0,
정병두,2024.11.28 14:00,8,0,5.4,248,419,1,17.3,85.4,389,0,
정병두,2024.11.28 15:00,7.3,0,4.5,67,493,1,17.2,86.3,354,0,
정병두,2024.11.28 16:00,6.8,0,2.7,76,511,0,14.2,87.6,387,0,
정병두,2024.11.28 17:00,7.3,0,2.7,9,525,0,13.8,88.3,377,0,
정병두,2024.11.28 18:00,5.6,0,2.9,0,526,1,13.5,87.3,378,0,
정병두,2024.11.28 19:00,3.6,0,2.4,0,526,1,14.3,89.4,378,0,
정병두,2024.11.28 20:00,2.7,0,0.7,0,526,1,13.9,90.6,365,0,
정병두,2024.11.28 21:00,3,0,0,0,526,0,14.5,89.6,384,0,
정병두,2024.11.28 22:00,3.2,0,0.3,0,526,0,14.8,87.8,385,0,
정병두,2024.11.28 23:00,3.2,0,0.7,0,526,0,14,91.5,385,0,
정병두,2024.11.29 0:00,2.9,0,0.4,0,526,1,14.8,89.6,393,0,
정병두,2024.11.29 1:00,2.9,0,0,0,527,0,14.3,90.7,393,0,
정병두,2024.11.29 2:00,2.9,0,0,2,527,0,14.8,89.4,395,0,
정병두,2024.11.29 3:00,2.6,0,0,0,527,0,14,92.1,390,0,
정병두,2024.11.29 4:00,1.9,0,0.3,0,527,0,14.5,90.2,390,0,
정병두,2024.11.29 5:00,1.8,0,0,0,527,0,14.7,89.8,392,0,
정병두,2024.11.29 6:00,1.7,0,0.3,0,527,0,14.1,91,398,0,
정병두,2024.11.29 7:00,1.4,0,0.3,0,527,0,15.1,92,391,0,
정병두,2024.11.29 8:00,1.4,0,0.3,26,1,0,15.7,90.6,387,0,
정병두,2024.11.29 9:00,1.8,0,0,84,12,0,16.2,91.4,591,0,
정병두,2024.11.29 10:00,2.5,0,0,165,79,0,17.7,88.2,588,0,
정병두,2024.11.29 11:00,3.4,0,0,223,137,0,18,87.4,602,0,
정병두,2024.11.29 12:00,3.8,0,1.5,95,202,1,17.7,87,517,0,
정병두,2024.11.29 13:00,4.3,0,0.2,92,271,1,18,90,510,0,
정병두,2024.11.29 14:00,4.6,0,1.2,29,329,1,18.7,88.7,445,0,
정병두,2024.11.29 15:00,4.5,0,0.3,84,376,1,16.5,88.9,507,0,
정병두,2024.11.29 16:00,4.6,0,0.1,47,406,0,15.3,87.2,507,0,
정병두,2024.11.29 17:00,3.8,0,0.7,8,413,0,13.4,88.2,440,0,
정병두,2024.11.29 18:00,3.4,0,0.2,1,414,0,14.1,87.7,433,0,
정병두,2024.11.29 19:00,3.9,0,0,0,414,1,14.1,90.4,422,0,
정병두,2024.11.29 20:00,3.7,0,0,0,414,1,13.9,91.1,413,0,
정병두,2024.11.29 21:00,3.6,0,0.3,0,414,0,14.2,91,412,0,
정병두,2024.11.29 22:00,3.4,0,0.3,0,415,0,14.2,91.3,408,0,
정병두,2024.11.29 23:00,2.7,0,0,0,415,0,13.8,91.4,410,0,
정병두,2024.11.30 0:00,1.9,0,0,2,415,0,13.8,90.6,416,0,
정병두,2024.11.30 1:00,2.5,0,0,2,416,0,14,89.6,423,0,
정병두,2024.11.30 2:00,1.8,0,0,2,417,0,14,88.1,431,0,
정병두,2024.11.30 3:00,1.1,0,0,2,418,0,14.2,89.1,444,0,
정병두,2024.11.30 4:00,0.6,0,0,2,418,0,13.6,90.3,442,0,
정병두,2024.11.30 5:00,-0.3,0,0,0,419,0,13.8,89,449,0,
정병두,2024.11.30 6:00,-0.1,0,0,2,419,0,14,88.2,454,0,
정병두,2024.11.30 7:00,-0.5,0,0,0,419,0,14.4,91.1,461,0,
정병두,2024.11.30 8:00,0.3,0,0,61,5,0,15.1,88.4,459,0,
정병두,2024.11.30 9:00,2.2,0,0,261,53,0,15.2,86.4,551,0,
정병두,2024.11.30 10:00,3.7,0,0,160,108,0,17.3,88.1,550,0,
정병두,2024.11.30 11:00,6.2,0,0,470,196,0,19,83.1,492,0,
정병두,2024.11.30 12:00,6.8,0,0,81,274,0,18.4,88.2,510,0,
정병두,2024.11.30 13:00,8.5,0,0,499,340,0,21.8,82.5,532,0,
정병두,2024.11.30 14:00,10.2,0,1.6,417,503,0,22,72.7,447,0,
정병두,2024.11.30 15:00,10.9,0,0,132,582,0,20.3,85.2,673,0,
정병두,2024.11.30 16:00,11.1,0,0,93,637,0,19.9,86,442,0,
정병두,2024.11.30 17:00,10.9,0,0,14,654,0,16.8,88.7,409,0,
정병두,2024.11.30 18:00,8.2,0,0,0,655,0,13.5,88.1,406,0,
정병두,2024.11.30 19:00,7.4,0,0,0,655,0,13.6,86.4,421,0,
정병두,2024.11.30 20:00,6.9,0,0,0,655,0,13.6,88.9,423,0,
정병두,2024.11.30 21:00,4.5,0,0,0,655,0,13.5,89,426,0,
정병두,2024.11.30 22:00,5.4,0,0,0,655,0,13.9,86.4,431,0,
정병두,2024.11.30 23:00,4.8,0,0,0,655,0,14.3,88.9,442,0,
정병두,2024.12.1 0:00,4.3,0,0,0,655,0,14.4,87,448,0,
정병두,2024.12.1 1:00,4.9,0,0,0,655,0,13.6,89.9,447,0,
정병두,2024.12.1 2:00,3.6,0,0,0,655,0,14.2,88.2,451,0,
정병두,2024.12.1 3:00,3.8,0,0,0,655,0,13.5,91.2,445,0,
정병두,2024.12.1 4:00,3.1,0,0,0,655,0,13.9,91,453,0,
정병두,2024.12.1 5:00,3.3,0,0,0,655,0,14.3,89.3,450,0,
정병두,2024.12.1 6:00,3.7,0,0,0,655,0,13.5,92.2,455,0,
정병두,2024.12.1 7:00,3.1,0,0,0,655,0,14.8,90.6,459,0,
정병두,2024.12.1 8:00,3.2,0,0,46,4,0,15.4,89.9,450,0,
정병두,2024.12.1 9:00,5.7,0,0,123,39,0,16.2,91.1,567,0,
정병두,2024.12.1 10:00,8.8,0,0,192,105,0,18.5,85.1,559,0,
정병두,2024.12.1 11:00,10.6,0,0,249,184,0,19.7,86.6,521,0,
정병두,2024.12.1 12:00,11.9,0,0,102,245,0,19.4,89.9,500,0,
정병두,2024.12.1 13:00,12.5,0,0,111,277,0,19.3,91.1,550,0,
정병두,2024.12.1 14:00,13.3,0,0,225,342,0,19.5,82.3,463,0,
정병두,2024.12.1 15:00,13.8,0,0,108,424,0,19,83.3,399,0,
정병두,2024.12.1 16:00,14.6,0,0,129,480,0,17.9,76.8,430,0,
정병두,2024.12.1 17:00,13.3,0,0,5,498,0,15.1,79.9,382,0,
정병두,2024.12.1 18:00,12.6,0,0,0,498,1,14.1,83.1,359,0,
정병두,2024.12.1 19:00,10.4,0,0,0,498,0,14.1,88.3,349,0,
정병두,2024.12.1 20:00,9.8,0,0,2,498,0,14,89.3,347,0,
정병두,2024.12.1 21:00,9.9,0,0.5,0,498,0,13.4,89,357,0,
정병두,2024.12.1 22:00,9.7,0,0.9,0,498,0,13.3,86.7,369,0,
정병두,2024.12.1 23:00,9.8,0,1.5,0,499,0,13.1,84.9,380,0,
정병두,2024.12.2 0:00,9.4,0,1.6,1,499,0,12.9,84.2,390,0,
정병두,2024.12.2 1:00,9,0,0.9,0,499,0,13.7,88.4,391,0,
정병두,2024.12.2 2:00,8.8,0,0.3,0,499,0,13.4,89.3,392,0,
정병두,2024.12.2 3:00,7,0,0.3,0,499,0,13.4,89.9,396,0,
정병두,2024.12.2 4:00,6.6,0,0,0,499,0,13.6,91.6,399,0,
정병두,2024.12.2 5:00,5.8,0,0.7,0,499,0,14,90.9,401,0,
정병두,2024.12.2 6:00,6.6,0,0.1,0,500,0,14.3,89.4,394,0,
정병두,2024.12.2 7:00,7.6,0,0.4,0,500,0,14.7,89.9,400,0,
정병두,2024.12.2 8:00,8.2,0,0.2,43,4,0,15.2,90.6,401,0,
정병두,2024.12.2 9:00,10.2,0,0,184,43,0,16.2,89.5,523,0,
정병두,2024.12.2 10:00,13,0,0.7,324,137,0,18.7,77.2,451,0,
정병두,2024.12.2 11:00,15,0,0,406,271,0,21,72.2,452,0,
정병두,2024.12.2 12:00,16.4,0,1.4,450,429,0,21.5,61.7,405,0,
정병두,2024.12.2 13:00,16.1,0,2.9,371,590,0,22.2,62.1,420,0,
정병두,2024.12.2 14:00,16.7,0,3.6,499,738,0,22.5,58.3,461,0,
정병두,2024.12.2 15:00,16.2,0,1.9,234,874,0,21.5,68,533,0,
정병두,2024.12.2 16:00,14.4,0,1.8,17,909,1,18.5,86.9,403,0,
